timestamp,longitude,latitude,minimum_bounding_longitude,maximum_bounding_longitude,minimum_bounding_latitude,maximum_bounding_latitude,worldview_url,snapshot_url,image_filename,image_path
2007-01-07T08:51:22Z,-146.44846,-77.313675,-146.54846,-146.34846000000002,-77.413675,-77.21367500000001,"https://worldview.earthdata.nasa.gov/?v=-146.54846,-77.413675,-146.34846000000002,-77.21367500000001&t=2007-01-07T08%3A51%3A22Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:51:22Z&BBOX=-77.413675,-146.54846,-77.21367500000001,-146.34846000000002&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 943 - (-77.313675, -146.448460, 2007-01-07T08-51-22Z).png","Images2\Anomaly 943 - (-77.313675, -146.448460, 2007-01-07T08-51-22Z).png"
2007-01-07T08:51:29Z,-147.89574,-77.66566999999998,-147.99573999999998,-147.79574,-77.76566999999997,-77.56566999999998,"https://worldview.earthdata.nasa.gov/?v=-147.99573999999998,-77.76566999999997,-147.79574,-77.56566999999998&t=2007-01-07T08%3A51%3A29Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:51:29Z&BBOX=-77.76566999999997,-147.99573999999998,-77.56566999999998,-147.79574&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 944 - (-77.665670, -147.895740, 2007-01-07T08-51-29Z).png","Images2\Anomaly 944 - (-77.665670, -147.895740, 2007-01-07T08-51-29Z).png"
2007-01-07T08:51:30Z,-147.9242,-77.672325,-148.0242,-147.82420000000002,-77.772325,-77.572325,"https://worldview.earthdata.nasa.gov/?v=-148.0242,-77.772325,-147.82420000000002,-77.572325&t=2007-01-07T08%3A51%3A30Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:51:30Z&BBOX=-77.772325,-148.0242,-77.572325,-147.82420000000002&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 945 - (-77.672325, -147.924200, 2007-01-07T08-51-30Z).png","Images2\Anomaly 945 - (-77.672325, -147.924200, 2007-01-07T08-51-30Z).png"
2007-01-07T08:51:55Z,-153.33649,-78.78062,-153.43649,-153.23649,-78.88062,-78.68062,"https://worldview.earthdata.nasa.gov/?v=-153.43649,-78.88062,-153.23649,-78.68062&t=2007-01-07T08%3A51%3A55Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:51:55Z&BBOX=-78.88062,-153.43649,-78.68062,-153.23649&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 946 - (-78.780620, -153.336490, 2007-01-07T08-51-55Z).png","Images2\Anomaly 946 - (-78.780620, -153.336490, 2007-01-07T08-51-55Z).png"
2007-01-07T08:51:55Z,-153.37082,-78.78675,-153.47082,-153.27082000000001,-78.88674999999999,-78.68675,"https://worldview.earthdata.nasa.gov/?v=-153.47082,-78.88674999999999,-153.27082000000001,-78.68675&t=2007-01-07T08%3A51%3A55Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:51:55Z&BBOX=-78.88674999999999,-153.47082,-78.68675,-153.27082000000001&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 947 - (-78.786750, -153.370820, 2007-01-07T08-51-55Z).png","Images2\Anomaly 947 - (-78.786750, -153.370820, 2007-01-07T08-51-55Z).png"
2007-01-07T08:51:56Z,-153.40524,-78.79287,-153.50524,-153.30524,-78.89286999999999,-78.69287,"https://worldview.earthdata.nasa.gov/?v=-153.50524,-78.89286999999999,-153.30524,-78.69287&t=2007-01-07T08%3A51%3A56Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:51:56Z&BBOX=-78.89286999999999,-153.50524,-78.69287,-153.30524&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 948 - (-78.792870, -153.405240, 2007-01-07T08-51-56Z).png","Images2\Anomaly 948 - (-78.792870, -153.405240, 2007-01-07T08-51-56Z).png"
2007-01-07T08:51:56Z,-153.43976999999995,-78.79898,-153.53976999999995,-153.33976999999996,-78.89898,-78.69898,"https://worldview.earthdata.nasa.gov/?v=-153.53976999999995,-78.89898,-153.33976999999996,-78.69898&t=2007-01-07T08%3A51%3A56Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:51:56Z&BBOX=-78.89898,-153.53976999999995,-78.69898,-153.33976999999996&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 949 - (-78.798980, -153.439770, 2007-01-07T08-51-56Z).png","Images2\Anomaly 949 - (-78.798980, -153.439770, 2007-01-07T08-51-56Z).png"
2007-01-07T08:54:19Z,155.70702,-81.76918,155.60702,155.80702,-81.86918,-81.66918000000001,"https://worldview.earthdata.nasa.gov/?v=155.60702,-81.86918,155.80702,-81.66918000000001&t=2007-01-07T08%3A54%3A19Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:54:19Z&BBOX=-81.86918,155.60702,-81.66918000000001,155.80702&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 950 - (-81.769180, 155.707020, 2007-01-07T08-54-19Z).png","Images2\Anomaly 950 - (-81.769180, 155.707020, 2007-01-07T08-54-19Z).png"
2007-01-07T08:54:20Z,155.64467,-81.768105,155.54467,155.74466999999999,-81.868105,-81.66810500000001,"https://worldview.earthdata.nasa.gov/?v=155.54467,-81.868105,155.74466999999999,-81.66810500000001&t=2007-01-07T08%3A54%3A20Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:54:20Z&BBOX=-81.868105,155.54467,-81.66810500000001,155.74466999999999&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 951 - (-81.768105, 155.644670, 2007-01-07T08-54-20Z).png","Images2\Anomaly 951 - (-81.768105, 155.644670, 2007-01-07T08-54-20Z).png"
2007-01-07T08:54:22Z,154.83386000000004,-81.753654,154.73386000000005,154.93386000000004,-81.85365399999999,-81.653654,"https://worldview.earthdata.nasa.gov/?v=154.73386000000005,-81.85365399999999,154.93386000000004,-81.653654&t=2007-01-07T08%3A54%3A22Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:54:22Z&BBOX=-81.85365399999999,154.73386000000005,-81.653654,154.93386000000004&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 952 - (-81.753654, 154.833860, 2007-01-07T08-54-22Z).png","Images2\Anomaly 952 - (-81.753654, 154.833860, 2007-01-07T08-54-22Z).png"
2007-01-07T08:54:22Z,154.77193,-81.75248,154.67193,154.87193,-81.85248,-81.65248000000001,"https://worldview.earthdata.nasa.gov/?v=154.67193,-81.85248,154.87193,-81.65248000000001&t=2007-01-07T08%3A54%3A22Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:54:22Z&BBOX=-81.85248,154.67193,-81.65248000000001,154.87193&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 953 - (-81.752480, 154.771930, 2007-01-07T08-54-22Z).png","Images2\Anomaly 953 - (-81.752480, 154.771930, 2007-01-07T08-54-22Z).png"
2007-01-07T08:54:25Z,153.46803,-81.72572,153.36803,153.56803,-81.82571999999999,-81.62572,"https://worldview.earthdata.nasa.gov/?v=153.36803,-81.82571999999999,153.56803,-81.62572&t=2007-01-07T08%3A54%3A25Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T08:54:25Z&BBOX=-81.82571999999999,153.36803,-81.62572,153.56803&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 954 - (-81.725720, 153.468030, 2007-01-07T08-54-25Z).png","Images2\Anomaly 954 - (-81.725720, 153.468030, 2007-01-07T08-54-25Z).png"
2007-01-07T10:32:08Z,157.91507,-81.31197,157.81507,158.01506999999998,-81.41197,-81.21197000000001,"https://worldview.earthdata.nasa.gov/?v=157.81507,-81.41197,158.01506999999998,-81.21197000000001&t=2007-01-07T10%3A32%3A08Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T10:32:08Z&BBOX=-81.41197,157.81507,-81.21197000000001,158.01506999999998&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 955 - (-81.311970, 157.915070, 2007-01-07T10-32-08Z).png","Images2\Anomaly 955 - (-81.311970, 157.915070, 2007-01-07T10-32-08Z).png"
2007-01-07T10:32:19Z,153.46666000000005,-81.51942,153.36666000000005,153.56666000000004,-81.61941999999999,-81.41942,"https://worldview.earthdata.nasa.gov/?v=153.36666000000005,-81.61941999999999,153.56666000000004,-81.41942&t=2007-01-07T10%3A32%3A19Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T10:32:19Z&BBOX=-81.61941999999999,153.36666000000005,-81.41942,153.56666000000004&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 956 - (-81.519420, 153.466660, 2007-01-07T10-32-19Z).png","Images2\Anomaly 956 - (-81.519420, 153.466660, 2007-01-07T10-32-19Z).png"
2007-01-07T10:32:19Z,153.40742,-81.52181,153.30742,153.50742,-81.62181,-81.42181000000001,"https://worldview.earthdata.nasa.gov/?v=153.30742,-81.62181,153.50742,-81.42181000000001&t=2007-01-07T10%3A32%3A19Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T10:32:19Z&BBOX=-81.62181,153.30742,-81.42181000000001,153.50742&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 957 - (-81.521810, 153.407420, 2007-01-07T10-32-19Z).png","Images2\Anomaly 957 - (-81.521810, 153.407420, 2007-01-07T10-32-19Z).png"
2007-01-07T10:32:19Z,153.28886,-81.52658000000002,153.18886,153.38886,-81.62658000000002,-81.42658000000003,"https://worldview.earthdata.nasa.gov/?v=153.18886,-81.62658000000002,153.38886,-81.42658000000003&t=2007-01-07T10%3A32%3A19Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T10:32:19Z&BBOX=-81.62658000000002,153.18886,-81.42658000000003,153.38886&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 958 - (-81.526580, 153.288860, 2007-01-07T10-32-19Z).png","Images2\Anomaly 958 - (-81.526580, 153.288860, 2007-01-07T10-32-19Z).png"
2007-01-07T10:32:20Z,153.22954,-81.52895,153.12954,153.32953999999998,-81.62894999999999,-81.42895,"https://worldview.earthdata.nasa.gov/?v=153.12954,-81.62894999999999,153.32953999999998,-81.42895&t=2007-01-07T10%3A32%3A20Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T10:32:20Z&BBOX=-81.62894999999999,153.12954,-81.42895,153.32953999999998&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 959 - (-81.528950, 153.229540, 2007-01-07T10-32-20Z).png","Images2\Anomaly 959 - (-81.528950, 153.229540, 2007-01-07T10-32-20Z).png"
2007-01-07T10:32:20Z,153.17014,-81.53128000000002,153.07014,153.27014,-81.63128000000002,-81.43128000000003,"https://worldview.earthdata.nasa.gov/?v=153.07014,-81.63128000000002,153.27014,-81.43128000000003&t=2007-01-07T10%3A32%3A20Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T10:32:20Z&BBOX=-81.63128000000002,153.07014,-81.43128000000003,153.27014&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 960 - (-81.531280, 153.170140, 2007-01-07T10-32-20Z).png","Images2\Anomaly 960 - (-81.531280, 153.170140, 2007-01-07T10-32-20Z).png"
2007-01-07T10:32:20Z,153.11067,-81.53358,153.01067,153.21067,-81.63358,-81.43358,"https://worldview.earthdata.nasa.gov/?v=153.01067,-81.63358,153.21067,-81.43358&t=2007-01-07T10%3A32%3A20Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T10:32:20Z&BBOX=-81.63358,153.01067,-81.43358,153.21067&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 961 - (-81.533580, 153.110670, 2007-01-07T10-32-20Z).png","Images2\Anomaly 961 - (-81.533580, 153.110670, 2007-01-07T10-32-20Z).png"
2007-01-07T10:32:40Z,144.7226,-81.76557,144.6226,144.8226,-81.86556999999999,-81.66557,"https://worldview.earthdata.nasa.gov/?v=144.6226,-81.86556999999999,144.8226,-81.66557&t=2007-01-07T10%3A32%3A40Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T10:32:40Z&BBOX=-81.86556999999999,144.6226,-81.66557,144.8226&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 962 - (-81.765570, 144.722600, 2007-01-07T10-32-40Z).png","Images2\Anomaly 962 - (-81.765570, 144.722600, 2007-01-07T10-32-40Z).png"
2007-01-07T10:32:40Z,144.66013999999996,-81.766624,144.56013999999996,144.76013999999995,-81.86662399999999,-81.666624,"https://worldview.earthdata.nasa.gov/?v=144.56013999999996,-81.86662399999999,144.76013999999995,-81.666624&t=2007-01-07T10%3A32%3A40Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T10:32:40Z&BBOX=-81.86662399999999,144.56013999999996,-81.666624,144.76013999999995&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 963 - (-81.766624, 144.660140, 2007-01-07T10-32-40Z).png","Images2\Anomaly 963 - (-81.766624, 144.660140, 2007-01-07T10-32-40Z).png"
2007-01-07T11:08:15Z,32.493416,38.16841,32.393416,32.593416000000005,38.06841,38.26841,"https://worldview.earthdata.nasa.gov/?v=32.393416,38.06841,32.593416000000005,38.26841&t=2007-01-07T11%3A08%3A15Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T11:08:15Z&BBOX=38.06841,32.393416,38.26841,32.593416000000005&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 964 - (38.168410, 32.493416, 2007-01-07T11-08-15Z).png","Images2\Anomaly 964 - (38.168410, 32.493416, 2007-01-07T11-08-15Z).png"
2007-01-07T11:08:15Z,32.49072,38.177353,32.39072,32.590720000000005,38.077352999999995,38.277353,"https://worldview.earthdata.nasa.gov/?v=32.39072,38.077352999999995,32.590720000000005,38.277353&t=2007-01-07T11%3A08%3A15Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T11:08:15Z&BBOX=38.077352999999995,32.39072,38.277353,32.590720000000005&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 965 - (38.177353, 32.490720, 2007-01-07T11-08-15Z).png","Images2\Anomaly 965 - (38.177353, 32.490720, 2007-01-07T11-08-15Z).png"
2007-01-07T11:08:16Z,32.48803,38.186295,32.38803,32.58803,38.086295,38.286295,"https://worldview.earthdata.nasa.gov/?v=32.38803,38.086295,32.58803,38.286295&t=2007-01-07T11%3A08%3A16Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T11:08:16Z&BBOX=38.086295,32.38803,38.286295,32.58803&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 966 - (38.186295, 32.488030, 2007-01-07T11-08-16Z).png","Images2\Anomaly 966 - (38.186295, 32.488030, 2007-01-07T11-08-16Z).png"
2007-01-07T11:08:16Z,32.48267,38.204002,32.38267,32.58267,38.104002,38.304002000000004,"https://worldview.earthdata.nasa.gov/?v=32.38267,38.104002,32.58267,38.304002000000004&t=2007-01-07T11%3A08%3A16Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T11:08:16Z&BBOX=38.104002,32.38267,38.304002000000004,32.58267&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 967 - (38.204002, 32.482670, 2007-01-07T11-08-16Z).png","Images2\Anomaly 967 - (38.204002, 32.482670, 2007-01-07T11-08-16Z).png"
2007-01-07T11:08:16Z,32.479992,38.212856,32.379992,32.579992000000004,38.112856,38.312856000000004,"https://worldview.earthdata.nasa.gov/?v=32.379992,38.112856,32.579992000000004,38.312856000000004&t=2007-01-07T11%3A08%3A16Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T11:08:16Z&BBOX=38.112856,32.379992,38.312856000000004,32.579992000000004&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 968 - (38.212856, 32.479992, 2007-01-07T11-08-16Z).png","Images2\Anomaly 968 - (38.212856, 32.479992, 2007-01-07T11-08-16Z).png"
2007-01-07T11:08:16Z,32.47731,38.22171,32.37731,32.577310000000004,38.12171,38.32171,"https://worldview.earthdata.nasa.gov/?v=32.37731,38.12171,32.577310000000004,38.32171&t=2007-01-07T11%3A08%3A16Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T11:08:16Z&BBOX=38.12171,32.37731,38.32171,32.577310000000004&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 969 - (38.221710, 32.477310, 2007-01-07T11-08-16Z).png","Images2\Anomaly 969 - (38.221710, 32.477310, 2007-01-07T11-08-16Z).png"
2007-01-07T11:08:17Z,32.466473,38.257256,32.366473,32.566473,38.157256,38.357256,"https://worldview.earthdata.nasa.gov/?v=32.366473,38.157256,32.566473,38.357256&t=2007-01-07T11%3A08%3A17Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T11:08:17Z&BBOX=38.157256,32.366473,38.357256,32.566473&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 970 - (38.257256, 32.466473, 2007-01-07T11-08-17Z).png","Images2\Anomaly 970 - (38.257256, 32.466473, 2007-01-07T11-08-17Z).png"
2007-01-07T11:08:45Z,31.945177,39.9391,31.845177,32.045177,39.8391,40.039100000000005,"https://worldview.earthdata.nasa.gov/?v=31.845177,39.8391,32.045177,40.039100000000005&t=2007-01-07T11%3A08%3A45Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T11:08:45Z&BBOX=39.8391,31.845177,40.039100000000005,32.045177&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 971 - (39.939100, 31.945177, 2007-01-07T11-08-45Z).png","Images2\Anomaly 971 - (39.939100, 31.945177, 2007-01-07T11-08-45Z).png"
2007-01-07T11:08:45Z,31.942377,39.947994,31.842377,32.042377,39.847994,40.047994,"https://worldview.earthdata.nasa.gov/?v=31.842377,39.847994,32.042377,40.047994&t=2007-01-07T11%3A08%3A45Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T11:08:45Z&BBOX=39.847994,31.842377,40.047994,32.042377&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 972 - (39.947994, 31.942377, 2007-01-07T11-08-45Z).png","Images2\Anomaly 972 - (39.947994, 31.942377, 2007-01-07T11-08-45Z).png"
2007-01-07T12:09:27Z,160.34033,-78.17313,160.24033,160.44033,-78.27313,-78.07313,"https://worldview.earthdata.nasa.gov/?v=160.24033,-78.27313,160.44033,-78.07313&t=2007-01-07T12%3A09%3A27Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T12:09:27Z&BBOX=-78.27313,160.24033,-78.07313,160.44033&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 973 - (-78.173130, 160.340330, 2007-01-07T12-09-27Z).png","Images2\Anomaly 973 - (-78.173130, 160.340330, 2007-01-07T12-09-27Z).png"
2007-01-07T12:09:27Z,160.27783,-78.18603,160.17783,160.37783,-78.28603,-78.08603000000001,"https://worldview.earthdata.nasa.gov/?v=160.17783,-78.28603,160.37783,-78.08603000000001&t=2007-01-07T12%3A09%3A27Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T12:09:27Z&BBOX=-78.28603,160.17783,-78.08603000000001,160.37783&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 974 - (-78.186030, 160.277830, 2007-01-07T12-09-27Z).png","Images2\Anomaly 974 - (-78.186030, 160.277830, 2007-01-07T12-09-27Z).png"
2007-01-07T12:09:28Z,160.21533,-78.19890600000002,160.11533,160.31533,-78.29890600000002,-78.09890600000003,"https://worldview.earthdata.nasa.gov/?v=160.11533,-78.29890600000002,160.31533,-78.09890600000003&t=2007-01-07T12%3A09%3A28Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-07T12:09:28Z&BBOX=-78.29890600000002,160.11533,-78.09890600000003,160.31533&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 975 - (-78.198906, 160.215330, 2007-01-07T12-09-28Z).png","Images2\Anomaly 975 - (-78.198906, 160.215330, 2007-01-07T12-09-28Z).png"
